city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id,x,y
Pooler,Pooler,32.1043,-81.2568,United States,US,USA,Georgia,,23816.0,1840014914,-9045465.599490872,3777009.4231328378
Canton,Canton,34.2469,-84.4902,United States,US,USA,Georgia,,27936.0,1840014703,-9405406.041021843,4062003.0411693174
Vidalia,Vidalia,32.2134,-82.4035,United States,US,USA,Georgia,,13456.0,1840015820,-9173115.659583518,3791355.405763507
Acworth,Acworth,34.0565,-84.6708,United States,US,USA,Georgia,,22698.0,1840013688,-9425510.341059107,4036391.121132309
Johns Creek,Johns Creek,34.0333,-84.2027,United States,US,USA,Georgia,,84350.0,1840014742,-9373401.687418776,4033274.2794596916
Valdosta,Valdosta,30.8503,-83.2789,United States,US,USA,Georgia,,79294.0,1840015894,-9270564.74182395,3613322.9712629956
Norcross,Norcross,33.9378,-84.2065,United States,US,USA,Georgia,,16845.0,1840014744,-9373824.701483792,4020453.1405101977
Morrow,Morrow,33.5816,-84.3391,United States,US,USA,Georgia,,7473.0,1840014814,-9388585.66596298,3972758.5410958976
Byron,Byron,32.6475,-83.754,United States,US,USA,Georgia,,5170.0,1840013820,-9323452.631899836,3848608.410151015
Statesboro,Statesboro,32.4376,-81.775,United States,US,USA,Georgia,,40090.0,1840015801,-9103151.359619947,3820890.496532999
Tyrone,Tyrone,33.4755,-84.594,United States,US,USA,Georgia,,7336.0,1840016845,-9416961.004166184,3958590.0554453363
Dunwoody,Dunwoody,33.9418,-84.3122,United States,US,USA,Georgia,,49609.0,1840022929,-9385591.171660641,4020989.862703958
Hartwell,Hartwell,34.3501,-82.9287,United States,US,USA,Georgia,,5883.0,1840013614,-9231580.656148147,4075909.339448462
Centerville,Centerville,32.6341,-83.6853,United States,US,USA,Georgia,,7716.0,1840014884,-9315804.982882336,3846836.961470135
Peachtree City,Peachtree City,33.3943,-84.5711,United States,US,USA,Georgia,,35262.0,1840014822,-9414411.787827019,3947758.4080397375
Calhoun,Calhoun,34.4927,-84.9395,United States,US,USA,Georgia,,33029.0,1840013596,-9455421.88823526,4095153.0303933313
Cornelia,Cornelia,34.5164,-83.5308,United States,US,USA,Georgia,,19046.0,1840014661,-9298606.121554777,4098354.5012535057
Locust Grove,Locust Grove,33.3436,-84.1067,United States,US,USA,Georgia,,6715.0,1840015705,-9362715.016302623,3941000.4302453646
Carrollton,Carrollton,33.5818,-85.0837,United States,US,USA,Georgia,,47140.0,1840014801,-9471474.15880765,3972785.265322247
Summerville,Summerville,34.4788,-85.3491,United States,US,USA,Georgia,,10478.0,1840015554,-9501018.351664187,4093275.797814393
Alpharetta,Alpharetta,34.0704,-84.2739,United States,US,USA,Georgia,,65799.0,1840013659,-9381327.635163257,4038258.9478676245
Snellville,Snellville,33.856,-84.0038,United States,US,USA,Georgia,,19738.0,1840015614,-9351260.240699995,4009482.6947214846
Barnesville,Barnesville,33.0511,-84.1526,United States,US,USA,Georgia,,6908.0,1840013783,-9367824.580930034,3902088.599587368
Duluth,Duluth,34.0054,-84.1493,United States,US,USA,Georgia,,29463.0,1840013675,-9367457.226610415,4029527.13724991
Braselton,Braselton,34.1086,-83.8126,United States,US,USA,Georgia,,10947.0,1840015596,-9329975.95406032,4043393.691118416
Loganville,Loganville,33.8353,-83.8957,United States,US,USA,Georgia,,12062.0,1840015656,-9339226.603745243,4006708.221774537
Covington,Covington,33.6049,-83.8465,United States,US,USA,Georgia,,14044.0,1840014808,-9333749.684798213,3975872.330320095
Marietta,Marietta,33.9532,-84.5421,United States,US,USA,Georgia,,61048.0,1840015633,-9411183.522594014,4022519.6593322954
Augusta,Augusta,33.3645,-82.0708,United States,US,USA,Georgia,admin,389383.0,1840029462,-9136079.664996596,3943785.7862006375
Rome,Rome,34.2662,-85.1862,United States,US,USA,Georgia,,60966.0,1840014681,-9482884.40661396,4064602.4363971865
Woodstock,Woodstock,34.1027,-84.5086,United States,US,USA,Georgia,,31564.0,1840015574,-9407454.31965244,4042600.477357327
Brookhaven,Brookhaven,33.8746,-84.3314,United States,US,USA,Georgia,,53518.0,1840029224,-9387728.50588387,4011976.2730276207
Savannah,Savannah,32.0282,-81.1786,United States,US,USA,Georgia,,280082.0,1840015830,-9036760.415310837,3767012.8848495143
Rockmart,Rockmart,34.0103,-85.0441,United States,US,USA,Georgia,,7772.0,1840014753,-9467065.906972237,4030185.148347726
Jefferson,Jefferson,34.1364,-83.6021,United States,US,USA,Georgia,,12330.0,1840014723,-9306543.201248337,4047131.9515276793
Stonecrest,Stonecrest,33.6843,-84.1373,United States,US,USA,Georgia,,54471.0,1840029466,-9366121.392720895,3986489.5948836217
Kennesaw,Kennesaw,34.0262,-84.6177,United States,US,USA,Georgia,,34344.0,1840014756,-9419599.276097985,4032320.588788632
Commerce,Commerce,34.2129,-83.4729,United States,US,USA,Georgia,,6965.0,1840014720,-9292160.723037846,4057425.245232815
Hinesville,Hinesville,31.8247,-81.6135,United States,US,USA,Georgia,,51001.0,1840014931,-9085173.261856832,3740321.710651683
Port Wentworth,Port Wentworth,32.1942,-81.1984,United States,US,USA,Georgia,,8534.0,1840014915,-9038964.541228546,3788829.4771670373
Jesup,Jesup,31.5991,-81.8898,United States,US,USA,Georgia,,12090.0,1840014943,-9115930.837163012,3710800.5538874194
Fairburn,Fairburn,33.5497,-84.5914,United States,US,USA,Georgia,,15520.0,1840013662,-9416671.57349012,3968496.8193421364
Folkston,Folkston,30.8392,-82.0073,United States,US,USA,Georgia,,11138.0,1840013903,-9129010.877331223,3611883.762860449
Winder,Winder,33.9917,-83.7218,United States,US,USA,Georgia,,43583.0,1840015623,-9319868.14429629,4027687.5933628744
Dacula,Dacula,33.9815,-83.8951,United States,US,USA,Georgia,,6190.0,1840014743,-9339159.812050765,4026318.1985524227
Stockbridge,Stockbridge,33.5264,-84.2293,United States,US,USA,Georgia,,29114.0,1840015707,-9376362.785873877,3965385.0200144183
Fort Oglethorpe,Fort Oglethorpe,34.9318,-85.246,United States,US,USA,Georgia,,9831.0,1840013554,-9489541.3121634,4154616.8944836445
Waycross,Waycross,31.2108,-82.358,United States,US,USA,Georgia,,24367.0,1840015871,-9168050.622752426,3660155.9026494464
Flowery Branch,Flowery Branch,34.1712,-83.9141,United States,US,USA,Georgia,,7477.0,1840013611,-9341274.882375838,4051813.234184487
Auburn,Auburn,34.0151,-83.8317,United States,US,USA,Georgia,,7622.0,1840013680,-9332102.156334471,4030829.7674660473
Douglasville,Douglasville,33.7384,-84.7074,United States,US,USA,Georgia,,33675.0,1840014804,-9429584.634422142,3993729.3940172284
Americus,Americus,32.0736,-84.2249,United States,US,USA,Georgia,,17266.0,1840013841,-9375872.980114387,3772975.653002461
Chamblee,Chamblee,33.8842,-84.3008,United States,US,USA,Georgia,,29428.0,1840014775,-9384322.129465595,4013263.4938016497
Decatur,Decatur,33.7711,-84.2968,United States,US,USA,Georgia,,23832.0,1840014777,-9383876.851502424,3998107.6046637855
Elberton,Elberton,34.1064,-82.8705,United States,US,USA,Georgia,,5515.0,1840013651,-9225101.861783978,4043097.9100282486
Union City,Union City,33.5939,-84.5629,United States,US,USA,Georgia,,21370.0,1840015610,-9413498.968002513,3974402.1962631065
Grovetown,Grovetown,33.4503,-82.2076,United States,US,USA,Georgia,,14109.0,1840013748,-9151308.171337117,3955227.424785366
Monroe,Monroe,33.7992,-83.7162,United States,US,USA,Georgia,,16153.0,1840014786,-9319244.75514785,4001871.2552766553
Cordele,Cordele,31.9563,-83.7694,United States,US,USA,Georgia,,11947.0,1840014934,-9325166.952058053,3757575.689024501
McDonough,McDonough,33.4398,-84.1508,United States,US,USA,Georgia,,24755.0,1840015706,-9367624.205846606,3953826.617073436
Newnan,Newnan,33.3763,-84.7758,United States,US,USA,Georgia,,38909.0,1840014833,-9437198.887592401,3945358.675008394
Tucker,Tucker,33.8436,-84.202,United States,US,USA,Georgia,,36130.0,1840013701,-9373323.76377522,4007820.610879331
Powder Springs,Powder Springs,33.866,-84.6838,United States,US,USA,Georgia,,15052.0,1840014755,-9426957.494439421,4010823.2606976316
Fitzgerald,Fitzgerald,31.7135,-83.2515,United States,US,USA,Georgia,,11211.0,1840013855,-9267514.587776214,3725761.525771498
Dublin,Dublin,32.5357,-82.9279,United States,US,USA,Georgia,,20493.0,1840013813,-9231491.600555511,3833836.826545374
Bremen,Bremen,33.7086,-85.1498,United States,US,USA,Georgia,,6725.0,1840013715,-9478832.377149086,3989740.918273657
Warner Robins,Warner Robins,32.598,-83.6528,United States,US,USA,Georgia,,149617.0,1840015800,-9312187.099431556,3842065.945364939
Dalton,Dalton,34.7689,-84.9711,United States,US,USA,Georgia,,86841.0,1840014651,-9458939.584144328,4132519.757674852
Sandy Springs,Sandy Springs,33.9366,-84.3703,United States,US,USA,Georgia,,106739.0,1840015609,-9392058.834075728,4020292.1287690797
Jackson,Jackson,33.2913,-83.968,United States,US,USA,Georgia,,5271.0,1840014836,-9347275.002929596,3934033.3044935297
Holly Springs,Holly Springs,34.1681,-84.4848,United States,US,USA,Georgia,,11935.0,1840014704,-9404804.91577156,4051396.1450922345
Villa Rica,Villa Rica,33.7305,-84.917,United States,US,USA,Georgia,,15345.0,1840015679,-9452917.199692411,3992671.9115191926
Rincon,Rincon,32.2946,-81.2354,United States,US,USA,Georgia,,13572.0,1840018091,-9043083.362387896,3802043.882579156
Suwanee,Suwanee,34.0506,-84.0687,United States,US,USA,Georgia,,19549.0,1840015616,-9358484.875652479,4035598.3951916574
Thomson,Thomson,33.4666,-82.4992,United States,US,USA,Georgia,,8309.0,1840015703,-9183768.934852434,3957402.3480352885
La Grange,La Grange,33.0276,-85.0383,United States,US,USA,Georgia,,35918.0,1840029147,-9466420.253925636,3898967.975044763
Forest Park,Forest Park,33.6209,-84.359,United States,US,USA,Georgia,,19823.0,1840013750,-9390800.923829764,3978011.0419939393
Austell,Austell,33.8202,-84.6453,United States,US,USA,Georgia,,7215.0,1840013689,-9422671.69404388,4004684.7547154543
Dallas,Dallas,33.9153,-84.8416,United States,US,USA,Georgia,,13237.0,1840014757,-9444523.710086599,4017434.5478402306
Peachtree Corners,Peachtree Corners,33.967,-84.2319,United States,US,USA,Georgia,,43268.0,1840029447,-9376652.21654994,4024371.792644475
Baxley,Baxley,31.7642,-82.3508,United States,US,USA,Georgia,,5578.0,1840013850,-9167249.122418715,3732397.857007017
Waynesboro,Waynesboro,33.0909,-82.0146,United States,US,USA,Georgia,,5574.0,1840015742,-9129823.509614015,3907375.6428415333
Montezuma,Montezuma,32.2997,-84.0246,United States,US,USA,Georgia,,6138.0,1840014898,-9353575.686108496,3802715.522454273
Kingsland,Kingsland,30.8193,-81.7219,United States,US,USA,Georgia,,17077.0,1840014991,-9097240.294658825,3609303.977069896
Douglas,Douglas,31.5073,-82.8543,United States,US,USA,Georgia,,13960.0,1840014946,-9223298.486033125,3698808.445197055
Fayetteville,Fayetteville,33.45,-84.4708,United States,US,USA,Georgia,,17802.0,1840013755,-9403246.442900453,3955187.399354617
Cleveland,Cleveland,34.5971,-83.7622,United States,US,USA,Georgia,,5025.0,1840014665,-9324365.45172434,4109262.549584245
Doraville,Doraville,33.9073,-84.2711,United States,US,USA,Georgia,,10540.0,1840014778,-9381015.940589037,4016361.462537609
Athens,Athens,33.9508,-83.3689,United States,US,USA,Georgia,,140169.0,1840029463,-9280583.495995345,4022197.5798554933
Cumming,Cumming,34.2066,-84.1337,United States,US,USA,Georgia,,6284.0,1840014712,-9365720.642554041,4056577.209456313
Lovejoy,Lovejoy,33.4419,-84.3176,United States,US,USA,Georgia,,6849.0,1840015704,-9386192.296910923,3954106.765051745
LaFayette,LaFayette,34.7089,-85.2814,United States,US,USA,Georgia,,7444.0,1840014656,-9493482.02213748,4124391.847342909
Garden City,Garden City,32.0867,-81.1773,United States,US,USA,Georgia,,8970.0,1840013839,-9036615.699972806,3774696.737690282
Hampton,Hampton,33.3836,-84.2855,United States,US,USA,Georgia,,7732.0,1840013751,-9382618.94125646,3946331.8401852073
Clarkston,Clarkston,33.8117,-84.2405,United States,US,USA,Georgia,,12848.0,1840014776,-9377609.564170761,4003545.8741299533
Smyrna,Smyrna,33.8633,-84.5168,United States,US,USA,Georgia,,56685.0,1840015634,-9408367.139476944,4010461.2924119052
Albany,Albany,31.5776,-84.1762,United States,US,USA,Georgia,,90515.0,1840013864,-9370451.720912755,3707990.886045285
Griffin,Griffin,33.2418,-84.2747,United States,US,USA,Georgia,,22770.0,1840013776,-9381416.690755893,3927443.0255036857
Conyers,Conyers,33.6645,-83.9967,United States,US,USA,Georgia,,16015.0,1840014806,-9350469.872315362,3983841.04791838
Saint Marys,Saint Marys,30.7567,-81.5722,United States,US,USA,Georgia,,36447.0,1840015888,-9080575.76688707,3601192.1537288046
Stone Mountain,Stone Mountain,33.8034,-84.1724,United States,US,USA,Georgia,,6368.0,1840015645,-9370028.706847738,4002433.899923587
Lilburn,Lilburn,33.8887,-84.1379,United States,US,USA,Georgia,,12700.0,1840015613,-9366188.184415372,4013866.9283982133
Cartersville,Cartersville,34.1632,-84.8007,United States,US,USA,Georgia,,55794.0,1840014701,-9439970.742913155,4050736.9064768353
Dahlonega,Dahlonega,34.5302,-83.9796,United States,US,USA,Georgia,,6432.0,1840014672,-9348566.309022797,4100219.0683609084
Jasper,Jasper,34.4711,-84.4494,United States,US,USA,Georgia,,6206.0,1840014687,-9400864.205797477,4092236.026612231
Cairo,Cairo,30.879,-84.2051,United States,US,USA,Georgia,,9244.0,1840013900,-9373668.85419668,3617044.9400270362
Perry,Perry,32.4714,-83.7283,United States,US,USA,Georgia,,16684.0,1840014885,-9320591.720986448,3825349.5143536236
Gainesville,Gainesville,34.2901,-83.8301,United States,US,USA,Georgia,,156248.0,1840013612,-9331924.045149203,4067822.2035122975
East Point,East Point,33.6696,-84.47,United States,US,USA,Georgia,,35282.0,1840013661,-9403157.387307819,3984523.1911059534
College Park,College Park,33.637,-84.4629,United States,US,USA,Georgia,,14959.0,1840014737,-9402367.018923186,3980163.5215044455
Brunswick,Brunswick,31.145,-81.474,United States,US,USA,Georgia,,54017.0,1840013875,-9069644.192891171,3651594.505586684
Sandersville,Sandersville,32.9827,-82.8093,United States,US,USA,Georgia,,6867.0,1840015746,-9218289.108947428,3893007.902810772
Columbus,Columbus,32.51,-84.8771,United States,US,USA,Georgia,,259160.0,1840014887,-9448475.55200976,3830443.8134304113
Forsyth,Forsyth,33.0347,-83.938,United States,US,USA,Georgia,,5173.0,1840013784,-9343935.418205798,3899910.71428162
Cusseta,Cusseta,32.347,-84.787,United States,US,USA,Georgia,,10343.0,1840029395,-9438445.665889287,3808946.4550544424
Thomasville,Thomasville,30.8394,-83.9782,United States,US,USA,Georgia,,24271.0,1840015893,-9348410.461735686,3611909.693070489
Tifton,Tifton,31.4625,-83.5205,United States,US,USA,Georgia,,24314.0,1840015863,-9297459.530799605,3692960.3647280796
Eastman,Eastman,32.1973,-83.1714,United States,US,USA,Georgia,,6220.0,1840013829,-9258597.896563673,3789237.2733031707
Lawrenceville,Lawrenceville,33.9524,-83.993,United States,US,USA,Georgia,,29873.0,1840014745,-9350057.990199426,4022412.2984974077
Bainbridge,Bainbridge,30.9046,-84.5722,United States,US,USA,Georgia,,11558.0,1840013899,-9414534.23926689,3620365.8251276677
Thomaston,Thomaston,32.8907,-84.3272,United States,US,USA,Georgia,,13764.0,1840015776,-9387260.96402254,3880805.1866615163
Camilla,Camilla,31.2337,-84.2089,United States,US,USA,Georgia,,6511.0,1840013877,-9374091.868261695,3663136.8738646973
Springfield,Springfield,32.3641,-81.3078,United States,US,USA,Georgia,,5072.0,1840015803,-9051142.893521328,3811199.8770802882
Milton,Milton,34.1353,-84.3138,United States,US,USA,Georgia,,38924.0,1840014738,-9385769.282845909,4046984.011389788
Riverdale,Riverdale,33.5639,-84.4103,United States,US,USA,Georgia,,16439.0,1840014815,-9396511.61370746,3970393.692279835
Adel,Adel,31.1316,-83.425,United States,US,USA,Georgia,,6964.0,1840013879,-9286828.519428847,3649851.727786067
Roswell,Roswell,34.0391,-84.3513,United States,US,USA,Georgia,,94786.0,1840014741,-9389943.763750656,4034053.4099439066
Hapeville,Hapeville,33.6609,-84.4093,United States,US,USA,Georgia,,6581.0,1840013663,-9396400.294216668,3983359.559427968
Brownsburg,Brownsburg,39.8328,-86.3824,United States,US,USA,Indiana,,25911.0,1840009536,-9616044.781500876,4841674.895832349
Wabash,Wabash,40.8034,-85.8301,United States,US,USA,Indiana,,9877.0,1840010335,-9554563.026735751,4983386.31450293
Charlestown,Charlestown,38.427,-85.6677,United States,US,USA,Indiana,,7496.0,1840007489,-9536484.741430923,4639923.45019603
Whitestown,Whitestown,39.9704,-86.3607,United States,US,USA,Indiana,,8179.0,1840010514,-9613629.14855066,4861641.820023333
Batesville,Batesville,39.2974,-85.2139,United States,US,USA,Indiana,,7831.0,1840007379,-9485967.956508934,4764361.544457336
Huntertown,Huntertown,41.2158,-85.1715,United States,US,USA,Indiana,,6729.0,1840010297,-9481248.0100993,5044224.4121981645
McCordsville,McCordsville,39.8958,-85.9213,United States,US,USA,Indiana,,6838.0,1840009526,-9564715.364296095,4850811.752905695
Goshen,Goshen,41.5741,-85.8304,United States,US,USA,Indiana,,33220.0,1840013733,-9554596.422582988,5097393.659002874
Griffith,Griffith,41.5279,-87.424,United States,US,USA,Indiana,,16152.0,1840010225,-9731995.16311115,5090521.401999902
Jeffersonville,Jeffersonville,38.3377,-85.7026,United States,US,USA,Indiana,,47383.0,1840008642,-9540369.791659607,4627241.952558589
Lebanon,Lebanon,40.0318,-86.455,United States,US,USA,Indiana,,15577.0,1840008387,-9624126.576532466,4870564.445460898
Hammond,Hammond,41.617,-87.4908,United States,US,USA,Indiana,,76618.0,1840007092,-9739431.305096138,5103779.443124114
Terre Haute,Terre Haute,39.4654,-87.3763,United States,US,USA,Indiana,,92722.0,1840009671,-9726685.22340031,4788557.0838201875
Corydon,Corydon,38.2132,-86.126,United States,US,USA,Indiana,,5532.0,1840009820,-9587502.46406148,4609587.756744025
LaPorte,LaPorte,41.6077,-86.7137,United States,US,USA,Indiana,,21681.0,1840030063,-9652924.928800685,5102394.751901961
Scottsburg,Scottsburg,38.6854,-85.7831,United States,US,USA,Indiana,,11416.0,1840009788,-9549331.010668466,4676707.4857701445
Munster,Munster,41.5468,-87.5037,United States,US,USA,Indiana,,22717.0,1840009262,-9740867.326527372,5093332.186275841
Richmond,Richmond,39.8318,-84.8905,United States,US,USA,Indiana,,42508.0,1840014176,-9449967.23318639,4841529.933958932
Gas City,Gas City,40.4898,-85.5984,United States,US,USA,Indiana,,5805.0,1840008338,-9528770.300718948,4937376.062172084
Columbus,Columbus,39.2091,-85.918,United States,US,USA,Indiana,,58771.0,1840013714,-9564348.009976478,4751667.7657035645
Seymour,Seymour,38.9478,-85.8912,United States,US,USA,Indiana,,23031.0,1840009708,-9561364.647623219,4714197.126288021
South Bend,South Bend,41.6771,-86.2692,United States,US,USA,Indiana,,281100.0,1840009241,-9603443.415143076,5112732.6429595165
Attica,Attica,40.2877,-87.2449,United States,US,USA,Indiana,,5036.0,1840007244,-9712057.842310073,4907838.560301454
West Lafayette,West Lafayette,40.4432,-86.9239,United States,US,USA,Indiana,,46269.0,1840010430,-9676324.285765432,4930557.467148498
Dyer,Dyer,41.4977,-87.5088,United States,US,USA,Indiana,,15941.0,1840010224,-9741435.055930417,5086031.7995954
Clinton,Clinton,39.6607,-87.4046,United States,US,USA,Indiana,,6202.0,1840007263,-9729835.564989759,4816757.940228616
Greenfield,Greenfield,39.7936,-85.7737,United States,US,USA,Indiana,,22094.0,1840014673,-9548284.60745501,4835993.969462874
Plainfield,Plainfield,39.6957,-86.3706,United States,US,USA,Indiana,,32865.0,1840010579,-9614731.211509515,4821820.267380486
Syracuse,Syracuse,41.4215,-85.749,United States,US,USA,Indiana,,7068.0,1840010280,-9545535.016032415,5074713.025612491
Columbia City,Columbia City,41.1613,-85.4855,United States,US,USA,Indiana,,9535.0,1840007140,-9516202.33020839,5036162.568028295
Lowell,Lowell,41.293,-87.4202,United States,US,USA,Indiana,,10253.0,1840009260,-9731572.149046134,5055655.630775779
North Manchester,North Manchester,41.0044,-85.775,United States,US,USA,Indiana,,5761.0,1840009360,-9548429.32279304,5012990.684507085
Bluffton,Bluffton,40.7426,-85.173,United States,US,USA,Indiana,,10085.0,1840007178,-9481414.98933549,4974449.0373180015
Monticello,Monticello,40.7455,-86.7669,United States,US,USA,Indiana,,8468.0,1840008296,-9658847.12571089,4974875.136263604
Fort Wayne,Fort Wayne,41.0885,-85.1436,United States,US,USA,Indiana,,328564.0,1840008261,-9478142.196306169,5025404.17041272
Avon,Avon,39.7599,-86.3911,United States,US,USA,Indiana,,17568.0,1840009535,-9617013.261070775,4831112.6993914815
Martinsville,Martinsville,39.4227,-86.4208,United States,US,USA,Indiana,,13022.0,1840008461,-9620319.449947337,4782401.860618205
Bargersville,Bargersville,39.5412,-86.2004,United States,US,USA,Indiana,,7457.0,1840009569,-9595784.634176498,4799492.997076481
Gary,Gary,41.5906,-87.3472,United States,US,USA,Indiana,,76008.0,1840008194,-9723445.826218225,5099849.227564695
Frankfort,Frankfort,40.2799,-86.518,United States,US,USA,Indiana,,16079.0,1840008358,-9631139.704452444,4906700.340870708
Peru,Peru,40.7585,-86.0715,United States,US,USA,Indiana,,12643.0,1840009363,-9581435.551813247,4976785.463359913
Ellettsville,Ellettsville,39.2322,-86.6238,United States,US,USA,Indiana,,6677.0,1840010665,-9642917.306578372,4754987.01834038
Marion,Marion,40.5497,-85.66,United States,US,USA,Indiana,,41165.0,1840013868,-9535627.581351815,4946147.695506939
Chesterton,Chesterton,41.5995,-87.0549,United States,US,USA,Indiana,,13503.0,1840009267,-9690907.139059352,5101174.006938635
Westfield,Westfield,40.0322,-86.154,United States,US,USA,Indiana,,39493.0,1840010500,-9590619.40980369,4870622.599633325
Angola,Angola,41.6432,-85.0051,United States,US,USA,Indiana,,11252.0,1840007084,-9462724.446831299,5107681.4751735125
Valparaiso,Valparaiso,41.4781,-87.0507,United States,US,USA,Indiana,,33376.0,1840014674,-9690439.59719802,5083119.138071177
Huntington,Huntington,40.882,-85.5054,United States,US,USA,Indiana,,17886.0,1840007169,-9518417.588075172,4994952.239879054
Brazil,Brazil,39.5232,-87.1244,United States,US,USA,Indiana,,8078.0,1840005744,-9698643.843669483,4796894.9980896255
Winfield,Winfield,41.4097,-87.2623,United States,US,USA,Indiana,,5684.0,1840010228,-9713994.801449876,5072961.437769595
Elkhart,Elkhart,41.6913,-85.9628,United States,US,USA,Indiana,,148131.0,1840008187,-9569335.123164017,5114849.261950584
Carmel,Carmel,39.9658,-86.1461,United States,US,USA,Indiana,,92198.0,1840007260,-9589739.985826425,4860973.672598784
Huntingburg,Huntingburg,38.3009,-86.9625,United States,US,USA,Indiana,,5562.0,1840007496,-9680621.218110055,4622020.5316664595
Kokomo,Kokomo,40.464,-86.1277,United States,US,USA,Indiana,,79099.0,1840013844,-9587691.707195828,4933600.375677438
Auburn,Auburn,41.3666,-85.056,United States,US,USA,Indiana,,22457.0,1840007100,-9468390.608912677,5066566.39046836
Crown Point,Crown Point,41.414,-87.3455,United States,US,USA,Indiana,,29625.0,1840007091,-9723256.583083877,5073599.6914049825
New Whiteland,New Whiteland,39.5618,-86.0994,United States,US,USA,Indiana,,6092.0,1840009570,-9584541.365606379,4802467.089543024
Danville,Danville,39.7607,-86.5081,United States,US,USA,Indiana,,9819.0,1840009539,-9630037.64149359,4831228.547550685
Connersville,Connersville,39.6582,-85.141,United States,US,USA,Indiana,,14646.0,1840007318,-9477852.765630106,4816396.443564122
Decatur,Decatur,40.8301,-84.9281,United States,US,USA,Indiana,,10613.0,1840007177,-9454152.846040217,4987313.659586802
Lafayette,Lafayette,40.3991,-86.8594,United States,US,USA,Indiana,,159293.0,1840008354,-9669144.178609267,4924109.028659742
Boonville,Boonville,38.0469,-87.2845,United States,US,USA,Indiana,,6348.0,1840007528,-9716466.094145486,4586053.330124852
East Chicago,East Chicago,41.6484,-87.4536,United States,US,USA,Indiana,,28215.0,1840008193,-9735290.220038628,5108456.112950931
Clarksville,Clarksville,38.3223,-85.7673,United States,US,USA,Indiana,,21694.0,1840009665,-9547572.162713934,4625056.578919684
Tell City,Tell City,37.9528,-86.7596,United States,US,USA,Indiana,,9668.0,1840009755,-9658034.493428098,4572760.179968722
Fishers,Fishers,39.9589,-85.967,United States,US,USA,Indiana,,91832.0,1840010496,-9569802.66502535,4859971.535749728
Bedford,Bedford,38.8603,-86.4895,United States,US,USA,Indiana,,14845.0,1840007426,-9627967.098964835,4701680.455556268
Zionsville,Zionsville,39.999,-86.2921,United States,US,USA,Indiana,,26710.0,1840010515,-9605992.631482244,4865796.96329252
Noblesville,Noblesville,40.0353,-86.006,United States,US,USA,Indiana,,61882.0,1840013891,-9574144.125166288,4871073.306034159
New Albany,New Albany,38.3078,-85.8242,United States,US,USA,Indiana,,36461.0,1840008662,-9553906.24174007,4622999.3462389335
Shelbyville,Shelbyville,39.5325,-85.7762,United States,US,USA,Indiana,,20663.0,1840009561,-9548562.906181993,4798237.213461534
Rochester,Rochester,41.059,-86.1961,United States,US,USA,Indiana,,7041.0,1840009329,-9595305.960366089,5021048.049229361
Yorktown,Yorktown,40.183,-85.5123,United States,US,USA,Indiana,,11199.0,1840010463,-9519185.692561647,4892571.08523429
Crawfordsville,Crawfordsville,40.0433,-86.8961,United States,US,USA,Indiana,,18305.0,1840007261,-9673229.60392138,4872236.513992769
Anderson,Anderson,40.0874,-85.692,United States,US,USA,Indiana,,86481.0,1840007242,-9539189.805057198,4878651.149514516
Evansville,Evansville,37.9882,-87.5339,United States,US,USA,Indiana,,232285.0,1840013730,-9744229.175149329,4577759.00270785
Saint John,Saint John,41.4431,-87.4699,United States,US,USA,Indiana,,17259.0,1840010221,-9737104.72773856,5077920.14674466
Nappanee,Nappanee,41.4451,-85.9941,United States,US,USA,Indiana,,7135.0,1840008189,-9572819.423225848,5078217.156395747
Sellersburg,Sellersburg,38.4028,-85.7706,United States,US,USA,Indiana,,8860.0,1840010786,-9547939.51703355,4636485.259962242
Speedway,Speedway,39.7937,-86.2479,United States,US,USA,Indiana,,12140.0,1840010574,-9601072.30998918,4836008.457501455
Logansport,Logansport,40.7472,-86.3519,United States,US,USA,Indiana,,20809.0,1840013861,-9612649.53703168,4975124.927042499
Princeton,Princeton,38.3552,-87.5785,United States,US,USA,Indiana,,8602.0,1840009801,-9749194.02443871,4629725.895624699
Winona Lake,Winona Lake,41.2166,-85.8106,United States,US,USA,Indiana,,5149.0,1840010281,-9552392.296665281,5044342.801193272
Portage,Portage,41.5866,-87.1792,United States,US,USA,Indiana,,36672.0,1840009264,-9704744.151764955,5099253.880595131
Westville,Westville,41.5381,-86.9054,United States,US,USA,Indiana,,5753.0,1840010203,-9674264.875185758,5092038.23116903
Salem,Salem,38.6048,-86.0977,United States,US,USA,Indiana,,6391.0,1840009790,-9584352.12247203,4665219.6268709265
Cumberland,Cumberland,39.7852,-85.9498,United States,US,USA,Indiana,,5683.0,1840009532,-9567887.969783705,4834777.049406534
Hartford City,Hartford City,40.4536,-85.3735,United States,US,USA,Indiana,,5733.0,1840007231,-9503734.547239542,4932078.80367237
Mishawaka,Mishawaka,41.6734,-86.1668,United States,US,USA,Indiana,,49177.0,1840014695,-9592044.299285846,5112181.206260896
Berne,Berne,40.6567,-84.9555,United States,US,USA,Indiana,,5677.0,1840007176,-9457203.000087952,4961836.106099174
Tipton,Tipton,40.2817,-86.0423,United States,US,USA,Indiana,,6522.0,1840010448,-9578185.022682082,4906962.995236752
Portland,Portland,40.4377,-84.9835,United States,US,USA,Indiana,,5929.0,1840014175,-9460319.945830164,4929753.009333377
